assertion_id,building_id,field_name,asserted_value,source_keys,confidence,needs_review,research_note
CHI-CHI1840-052-A03,CHI-CHI1840-052,historical_address,Indiana Street between Wells and Franklin streets,AND1884V1,high,true,Built after the 1848 congregation split and ready in June 1849; replaced in the 1860s. Andreas printed pp. 349-350.
CHI-CHI1840-052-A04,CHI-CHI1840-052,year_demolished,1864,AND1884V1,high,true,Built after the 1848 congregation split and ready in June 1849; replaced in the 1860s. Andreas printed pp. 349-350.
CHI-CHI1840-052-A05,CHI-CHI1840-052,fire_fate_1871,not present,AND1884V1,high,true,Built after the 1848 congregation split and ready in June 1849; replaced in the 1860s. Andreas printed pp. 349-350.
CHI-CHI1840-053-A01,CHI-CHI1840-053,existence_and_identity,Jones School first building,AND1884V1,high,true,"A brick school was ordered February 12, 1849 and completed December 17 for $9,745; it opened January 1850. Exact street address and individually documented fire fate need review; probable destruction is a spatial inference. Andreas printed pp. 213-214."
CHI-CHI1840-053-A02,CHI-CHI1840-053,year_completed,1849,AND1884V1,high,true,"A brick school was ordered February 12, 1849 and completed December 17 for $9,745; it opened January 1850. Exact street address and individually documented fire fate need review; probable destruction is a spatial inference. Andreas printed pp. 213-214."
CHI-CHI1840-053-A03,CHI-CHI1840-053,historical_address,"Block 113, School District No. 2",AND1884V1,high,true,"A brick school was ordered February 12, 1849 and completed December 17 for $9,745; it opened January 1850. Exact street address and individually documented fire fate need review; probable destruction is a spatial inference. Andreas printed pp. 213-214."
CHI-CHI1840-053-A04,CHI-CHI1840-053,fire_fate_1871,probably destroyed,AND1884V1,high,true,"A brick school was ordered February 12, 1849 and completed December 17 for $9,745; it opened January 1850. Exact street address and individually documented fire fate need review; probable destruction is a spatial inference. Andreas printed pp. 213-214."
CHI-CHI1840-054-A01,CHI-CHI1840-054,existence_and_identity,Eighteenth Street temporary cholera hospital,AND1884V1,high,true,Opened in May 1849 during the cholera emergency. Andreas does not give a demolition date; temporary status is explicit in context. Printed pp. 597-598.
CHI-CHI1840-054-A02,CHI-CHI1840-054,year_completed,1849,AND1884V1,high,true,Opened in May 1849 during the cholera emergency. Andreas does not give a demolition date; temporary status is explicit in context. Printed pp. 597-598.
CHI-CHI1840-054-A03,CHI-CHI1840-054,historical_address,Eighteenth Street near the river,AND1884V1,high,true,Opened in May 1849 during the cholera emergency. Andreas does not give a demolition date; temporary status is explicit in context. Printed pp. 597-598.
CHI-CHI1840-054-A04,CHI-CHI1840-054,fire_fate_1871,survived outside main fire zone,AND1884V1,high,true,Opened in May 1849 during the cholera emergency. Andreas does not give a demolition date; temporary status is explicit in context. Printed pp. 597-598.
CHI-CHI1840-055-A01,CHI-CHI1840-055,existence_and_identity,Erie Street cholera hospital,AND1884V1,medium,true,"A second emergency hospital site described in the 1849 cholera narrative; neighbors threatened demolition. The OCR/source context associates its plan with Dr. Boone, but exact attribution and survival require page-image checking. Andreas printed pp. 597-598."
CHI-CHI1840-055-A02,CHI-CHI1840-055,year_completed,1849,AND1884V1,medium,true,"A second emergency hospital site described in the 1849 cholera narrative; neighbors threatened demolition. The OCR/source context associates its plan with Dr. Boone, but exact attribution and survival require page-image checking. Andreas printed pp. 597-598."
CHI-CHI1840-055-A03,CHI-CHI1840-055,historical_address,Erie Street between Wells Street and the river,AND1884V1,medium,true,"A second emergency hospital site described in the 1849 cholera narrative; neighbors threatened demolition. The OCR/source context associates its plan with Dr. Boone, but exact attribution and survival require page-image checking. Andreas printed pp. 597-598."
CHI-CHI1840-055-A04,CHI-CHI1840-055,architect_or_builder,Dr. Daniel Brainard or Dr. Levi Boone plan attribution requires review,AND1884V1,medium,true,"A second emergency hospital site described in the 1849 cholera narrative; neighbors threatened demolition. The OCR/source context associates its plan with Dr. Boone, but exact attribution and survival require page-image checking. Andreas printed pp. 597-598."
CHI-CHI1840-055-A05,CHI-CHI1840-055,fire_fate_1871,uncertain,AND1884V1,medium,true,"A second emergency hospital site described in the 1849 cholera narrative; neighbors threatened demolition. The OCR/source context associates its plan with Dr. Boone, but exact attribution and survival require page-image checking. Andreas printed pp. 597-598."
CHI-CHI1840-056-A01,CHI-CHI1840-056,existence_and_identity,Kehilath Anshe Ma'arav first synagogue,AND1884V1,high,true,Erected in 1849 on leased ground and identified by Andreas as Chicago's first synagogue; the congregation moved to a second building after the lease period. Andreas printed pp. 347-348.
CHI-CHI1840-056-A02,CHI-CHI1840-056,year_completed,1849,AND1884V1,high,true,Erected in 1849 on leased ground and identified by Andreas as Chicago's first synagogue; the congregation moved to a second building after the lease period. Andreas printed pp. 347-348.
CHI-CHI1840-056-A03,CHI-CHI1840-056,historical_address,Clark Street between Quincy and Adams streets,AND1884V1,high,true,Erected in 1849 on leased ground and identified by Andreas as Chicago's first synagogue; the congregation moved to a second building after the lease period. Andreas printed pp. 347-348.
CHI-CHI1840-056-A04,CHI-CHI1840-056,year_demolished,1855,AND1884V1,high,true,Erected in 1849 on leased ground and identified by Andreas as Chicago's first synagogue; the congregation moved to a second building after the lease period. Andreas printed pp. 347-348.
CHI-CHI1840-056-A05,CHI-CHI1840-056,fire_fate_1871,not present,AND1884V1,high,true,Erected in 1849 on leased ground and identified by Andreas as Chicago's first synagogue; the congregation moved to a second building after the lease period. Andreas printed pp. 347-348.
CHI-CHI1840-057-A01,CHI-CHI1840-057,existence_and_identity,Second Presbyterian Church stone building,AND1884V1,high,false,"Included in the 1840s cohort because its cornerstone was laid in 1849; it was dedicated January 24, 1851. Andreas says it was destroyed in the 1871 fire. Printed pp. 304 and 505-506."
CHI-CHI1840-057-A02,CHI-CHI1840-057,year_completed,1851,AND1884V1,high,false,"Included in the 1840s cohort because its cornerstone was laid in 1849; it was dedicated January 24, 1851. Andreas says it was destroyed in the 1871 fire. Printed pp. 304 and 505-506."
CHI-CHI1840-057-A03,CHI-CHI1840-057,historical_address,corner Washington Street and Wabash Avenue,AND1884V1,high,false,"Included in the 1840s cohort because its cornerstone was laid in 1849; it was dedicated January 24, 1851. Andreas says it was destroyed in the 1871 fire. Printed pp. 304 and 505-506."
CHI-CHI1840-057-A04,CHI-CHI1840-057,year_demolished,1871,AND1884V1,high,false,"Included in the 1840s cohort because its cornerstone was laid in 1849; it was dedicated January 24, 1851. Andreas says it was destroyed in the 1871 fire. Printed pp. 304 and 505-506."
CHI-CHI1840-057-A05,CHI-CHI1840-057,fire_fate_1871,destroyed,AND1884V1,high,false,"Included in the 1840s cohort because its cornerstone was laid in 1849; it was dedicated January 24, 1851. Andreas says it was destroyed in the 1871 fire. Printed pp. 304 and 505-506."
CHI-CHI1840-058-A01,CHI-CHI1840-058,existence_and_identity,Charles Cleaver soap and candle factory at Madison and Canal,AND1884V1,medium,true,Cleaver moved his factory to this site in 1842 and moved again in 1849. The source establishes the industrial premises but not whether the 1842 move used a new or adapted building. Andreas printed pp. 564-565.
CHI-CHI1840-058-A02,CHI-CHI1840-058,year_completed,1842,AND1884V1,medium,true,Cleaver moved his factory to this site in 1842 and moved again in 1849. The source establishes the industrial premises but not whether the 1842 move used a new or adapted building. Andreas printed pp. 564-565.
CHI-CHI1840-058-A03,CHI-CHI1840-058,historical_address,corner Madison Street and Canal Street,AND1884V1,medium,true,Cleaver moved his factory to this site in 1842 and moved again in 1849. The source establishes the industrial premises but not whether the 1842 move used a new or adapted building. Andreas printed pp. 564-565.
CHI-CHI1840-058-A04,CHI-CHI1840-058,year_demolished,1849,AND1884V1,medium,true,Cleaver moved his factory to this site in 1842 and moved again in 1849. The source establishes the industrial premises but not whether the 1842 move used a new or adapted building. Andreas printed pp. 564-565.
CHI-CHI1840-058-A05,CHI-CHI1840-058,fire_fate_1871,not present,AND1884V1,medium,true,Cleaver moved his factory to this site in 1842 and moved again in 1849. The source establishes the industrial premises but not whether the 1842 move used a new or adapted building. Andreas printed pp. 564-565.
CHI-CHI1840-059-A01,CHI-CHI1840-059,existence_and_identity,Charles Cleaver soap and candle factory on North Branch,AND1884V1,medium,true,Cleaver moved the factory here in 1849 and to Cleaverville in 1851. The source does not establish whether the North Branch premises were newly constructed. Andreas printed pp. 564-565.
CHI-CHI1840-059-A02,CHI-CHI1840-059,year_completed,1849,AND1884V1,medium,true,Cleaver moved the factory here in 1849 and to Cleaverville in 1851. The source does not establish whether the North Branch premises were newly constructed. Andreas printed pp. 564-565.
CHI-CHI1840-059-A03,CHI-CHI1840-059,historical_address,North Branch near Division Street,AND1884V1,medium,true,Cleaver moved the factory here in 1849 and to Cleaverville in 1851. The source does not establish whether the North Branch premises were newly constructed. Andreas printed pp. 564-565.
CHI-CHI1840-059-A04,CHI-CHI1840-059,year_demolished,1851,AND1884V1,medium,true,Cleaver moved the factory here in 1849 and to Cleaverville in 1851. The source does not establish whether the North Branch premises were newly constructed. Andreas printed pp. 564-565.
CHI-CHI1840-059-A05,CHI-CHI1840-059,fire_fate_1871,not present,AND1884V1,medium,true,Cleaver moved the factory here in 1849 and to Cleaverville in 1851. The source does not establish whether the North Branch premises were newly constructed. Andreas printed pp. 564-565.
CHI-CHI1840-060-A01,CHI-CHI1840-060,existence_and_identity,City Hotel to Sherman House enlargement,AND1884V1,medium,true,"The older City Hotel was remodeled in 1844 by adding two stories and renamed the Sherman House. This record represents the alteration, not original construction. Successive Sherman House rebuildings make demolition and fire fate ambiguous without parcel-level lifecycle work. Andreas hotel chapter printed pp. 633-636."
CHI-CHI1840-060-A02,CHI-CHI1840-060,year_completed,1844,AND1884V1,medium,true,"The older City Hotel was remodeled in 1844 by adding two stories and renamed the Sherman House. This record represents the alteration, not original construction. Successive Sherman House rebuildings make demolition and fire fate ambiguous without parcel-level lifecycle work. Andreas hotel chapter printed pp. 633-636."
