Construction Year,Building / Identifying Name,Address,Torn Down / Destroyed,Status / Outcome,Construction Date Text,Architect,Source Class,Source As Of,Source URL,Notes,Confidence
1905,401 465 E Illinois St,401 465 E Illinois St,,Present in City energy-benchmarking inventory (latest record 2022); demolition/loss not independently established,1905,,Chicago Energy Benchmarking,2022,https://data.cityofchicago.org/d/xq83-jr8c,Reporting status: Submitted Data; Property type: Multifamily Housing; Year Built is owner-reported and may reflect a complete renovation for some properties.,Medium
1905,440 North Wells Street,440 North Wells Street,,Present in City energy-benchmarking inventory (latest record 2023); demolition/loss not independently established,1905,,Chicago Energy Benchmarking,2023,https://data.cityofchicago.org/d/xq83-jr8c,Reporting status: Submitted; Property type: Office; Year Built is owner-reported and may reflect a complete renovation for some properties.,Medium
1905,5460 S Woodlawn Ave,5460 S Woodlawn Ave,,Present in City energy-benchmarking inventory (latest record 2023); demolition/loss not independently established,1905,,Chicago Energy Benchmarking,2023,https://data.cityofchicago.org/d/xq83-jr8c,Reporting status: Submitted; Property type: Multifamily Housing; Year Built is owner-reported and may reflect a complete renovation for some properties.,Medium
1905,770 N. Halsted St.,770 N. Halsted St.,,Present in City energy-benchmarking inventory (latest record 2023); demolition/loss not independently established,1905,,Chicago Energy Benchmarking,2023,https://data.cityofchicago.org/d/xq83-jr8c,Reporting status: Submitted; Property type: Office; Year Built is owner-reported and may reflect a complete renovation for some properties.,Medium
1905,Altgeld Elementary-CPS,1340 W 71st St,,Present in City energy-benchmarking inventory (latest record 2021); demolition/loss not independently established,1905,,Chicago Energy Benchmarking,2021,https://data.cityofchicago.org/d/xq83-jr8c,Reporting status: Exempt; Property type: K-12 School; Year Built is owner-reported and may reflect a complete renovation for some properties.,Medium
1905,Beaubien,5025 N Laramie Ave,,Present in City energy-benchmarking inventory (latest record 2023); demolition/loss not independently established,1905,,Chicago Energy Benchmarking,2023,https://data.cityofchicago.org/d/xq83-jr8c,Reporting status: Submitted; Property type: K-12 School; Year Built is owner-reported and may reflect a complete renovation for some properties.,Medium
1905,Cassidy Tire,344 N Canal St,,Present in City energy-benchmarking inventory (latest record 2021); demolition/loss not independently established,1905,,Chicago Energy Benchmarking,2021,https://data.cityofchicago.org/d/xq83-jr8c,"Reporting status: Not Submitted; Property type: Repair Services (Vehicle, Shoe, Locksmith, etc.); Year Built is owner-reported and may reflect a complete renovation for some properties.",Medium
1905,Chicago and North Western Railway Office Building,226 W. Jackson Blvd,,Current City individual-landmark record (2026); no loss year identified in source,1905,Frost and Granger,City individual landmark,2026-04-17,https://data.cityofchicago.org/d/uct4-hrvh,Designation date: 05/20/2020,High
1905,Chicago Building,7 W Madison St,,Current City individual-landmark record (2026); no loss year identified in source,1905,Holabird & Roche,City individual landmark,2026-04-17,https://data.cityofchicago.org/d/uct4-hrvh,Designation date: 03/26/1996,High
1905,Chicago Bulls College Prep,2040 W Adams,,Present in City energy-benchmarking inventory (latest record 2023); demolition/loss not independently established,1905,,Chicago Energy Benchmarking,2023,https://data.cityofchicago.org/d/xq83-jr8c,Reporting status: Submitted; Property type: K-12 School; Year Built is owner-reported and may reflect a complete renovation for some properties.,Medium
1905,Chicago Federal Building,"Dearborn, Adams, Clark and Jackson block",1965,Demolished,1905,,Curated lost Chicago,,https://www.encyclopedia.chicagohistory.org/,,Medium
1905,City Hall-County Building,121 N LaSalle St / 118 N Clark St,,Current City individual-landmark record (2026); no loss year identified in source,1905-08,Holabird and Roche,City individual landmark,2026-04-17,https://data.cityofchicago.org/d/uct4-hrvh,Designation date: 01/21/1982,High
1905,Davis N,3014 W 39th Pl,,Present in City energy-benchmarking inventory (latest record 2023); demolition/loss not independently established,1905,,Chicago Energy Benchmarking,2023,https://data.cityofchicago.org/d/xq83-jr8c,Reporting status: Submitted; Property type: K-12 School; Year Built is owner-reported and may reflect a complete renovation for some properties.,Medium
1905,Episcopal Church of the Advent and Parish House,2900 W. Logan Boulevard,,Current City individual-landmark record (2026); no loss year identified in source,1905-06,Elmer C. Jensen,City individual landmark,2026-04-17,https://data.cityofchicago.org/d/uct4-hrvh,Designation date: 02/28/2018,High
1905,Fiske Elementary -CPS,6145 S Ingleside Ave,,Present in City energy-benchmarking inventory (latest record 2021); demolition/loss not independently established,1905,,Chicago Energy Benchmarking,2021,https://data.cityofchicago.org/d/xq83-jr8c,Reporting status: Exempt; Property type: K-12 School; Year Built is owner-reported and may reflect a complete renovation for some properties.,Medium
1905,Hamilton Park,513 W 72nd St,,Present in City energy-benchmarking inventory (latest record 2021); demolition/loss not independently established,1905,,Chicago Energy Benchmarking,2021,https://data.cityofchicago.org/d/xq83-jr8c,Reporting status: Not Submitted; Property type: Other - Recreation; Year Built is owner-reported and may reflect a complete renovation for some properties.,Medium
1905,Harvard,7525 S Harvard Ave,,Present in City energy-benchmarking inventory (latest record 2023); demolition/loss not independently established,1905,,Chicago Energy Benchmarking,2023,https://data.cityofchicago.org/d/xq83-jr8c,Reporting status: Submitted; Property type: K-12 School; Year Built is owner-reported and may reflect a complete renovation for some properties.,Medium
1905,Knight Buildling,549 W Randolph St,,Present in City energy-benchmarking inventory (latest record 2022); demolition/loss not independently established,1905,,Chicago Energy Benchmarking,2022,https://data.cityofchicago.org/d/xq83-jr8c,Reporting status: Submitted Data; Property type: Office; Year Built is owner-reported and may reflect a complete renovation for some properties.,Medium
1905,May Elementary Community Academy -CPS,512 S Lavergne Ave,,Present in City energy-benchmarking inventory (latest record 2021); demolition/loss not independently established,1905,,Chicago Energy Benchmarking,2021,https://data.cityofchicago.org/d/xq83-jr8c,Reporting status: Exempt; Property type: K-12 School; Year Built is owner-reported and may reflect a complete renovation for some properties.,Medium
1905,McCormick,2712 S Sawyer Ave,,Present in City energy-benchmarking inventory (latest record 2023); demolition/loss not independently established,1905,,Chicago Energy Benchmarking,2023,https://data.cityofchicago.org/d/xq83-jr8c,Reporting status: Submitted; Property type: K-12 School; Year Built is owner-reported and may reflect a complete renovation for some properties.,Medium
1905,Monroe,3651 W Schubert Ave,,Present in City energy-benchmarking inventory (latest record 2023); demolition/loss not independently established,1905,,Chicago Energy Benchmarking,2023,https://data.cityofchicago.org/d/xq83-jr8c,Reporting status: Submitted; Property type: K-12 School; Year Built is owner-reported and may reflect a complete renovation for some properties.,Medium
1905,Poe,10538 S Langley Ave,,Present in City energy-benchmarking inventory (latest record 2023); demolition/loss not independently established,1905,,Chicago Energy Benchmarking,2023,https://data.cityofchicago.org/d/xq83-jr8c,Reporting status: Submitted; Property type: K-12 School; Year Built is owner-reported and may reflect a complete renovation for some properties.,Medium
1905,Rector Building,79 W. Monroe Street,,Current City individual-landmark record (2026); no loss year identified in source,"1905,1923",Jarvis Hunt (1905); Holabird & Roche (S. Addition,City individual landmark,2026-04-17,https://data.cityofchicago.org/d/uct4-hrvh,Designation date: 03/12/2025,High
1905,River Bank Lofts Condominium Association,550 N. Kingsbury St.,,Present in City energy-benchmarking inventory (latest record 2023); demolition/loss not independently established,1905,,Chicago Energy Benchmarking,2023,https://data.cityofchicago.org/d/xq83-jr8c,Reporting status: Submitted; Property type: Multifamily Housing; Year Built is owner-reported and may reflect a complete renovation for some properties.,Medium
1905,"Sears, Roebuck and Company Administration Building",3333 W Arthington St,,Current City individual-landmark record (2026); no loss year identified in source,1905-14,Nimmons & Fellows and George C. Nimmons & Co.,City individual landmark,2026-04-17,https://data.cityofchicago.org/d/uct4-hrvh,Designation date: 09/04/2002,High
1906,(Former) Schlitz Brewery Stable Building,11314 S. Front Ave.,,Current City individual-landmark record (2026); no loss year identified in source,1906,Frommann and Jebsen,City individual landmark,2026-04-17,https://data.cityofchicago.org/d/uct4-hrvh,Designation date: 07/06/2011,High
1906,(Former) Schlitz Brewery Tied-House@11400S.Front,11400 S. Front Ave.,,Current City individual-landmark record (2026); no loss year identified in source,1906,Frommann and Jebsen,City individual landmark,2026-04-17,https://data.cityofchicago.org/d/uct4-hrvh,Designation date: 07/06/2011,High
1906,116 S. Michigan Ave.,116 S. Michigan Ave.,,Present in City energy-benchmarking inventory (latest record 2023); demolition/loss not independently established,1906,,Chicago Energy Benchmarking,2023,https://data.cityofchicago.org/d/xq83-jr8c,Reporting status: Submitted; Property type: College/University; Year Built is owner-reported and may reflect a complete renovation for some properties.,Medium
1906,1411 State Parkway Condominium Association,1411 N State Parkway,,Present in City energy-benchmarking inventory (latest record 2017); demolition/loss not independently established,1906,,Chicago Energy Benchmarking,2017,https://data.cityofchicago.org/d/xq83-jr8c,Reporting status: Submitted; Property type: Multifamily Housing; Year Built is owner-reported and may reflect a complete renovation for some properties.,Medium
1906,420 N Wabash Ave,420 N. Wabash Ave.,,Present in City energy-benchmarking inventory (latest record 2023); demolition/loss not independently established,1906,,Chicago Energy Benchmarking,2023,https://data.cityofchicago.org/d/xq83-jr8c,Reporting status: Submitted; Property type: Office; Year Built is owner-reported and may reflect a complete renovation for some properties.,Medium
1906,4600 N. Winchester,4600 N. Winchester Ave.,,Present in City energy-benchmarking inventory (latest record 2023); demolition/loss not independently established,1906,,Chicago Energy Benchmarking,2023,https://data.cityofchicago.org/d/xq83-jr8c,Reporting status: Submitted; Property type: Multifamily Housing; Year Built is owner-reported and may reflect a complete renovation for some properties.,Medium
